forest;plotID;treeID;genus;species;famil;meanWD;predHeight18;predHeight20;DBH18;DBH20;TreeBA;BA per Ha;tree_status;comments
Kahuzi;KBPL3;1696;Ficalhoa;Laurifolia;Theaceae;0.57;12.35375015;;19.2;;0;0;1;Forestcleared
Kahuzi;KBPL3;1697;Millettia;Dura;Fabaceae;0.6967;14.04192236;;23.9;;0;0;1;Forestcleared
Kahuzi;KBPL3;1698;Millettia;Dura;Fabaceae;0.6967;16.05407028;;30.8;;0;0;1;Forestcleared
Kahuzi;KBPL1;1699;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.40692321;15.08905821;28.4;29.08;0.066417068;0.415106677;1;
Kahuzi;KBPL11;1700;Xymalos;Monospora;Monimiaceae;0.5422;8.579820697;8.276615638;11.2;11.75;0.010843429;0.06777143;1;HostofSericostachysscandens
Kahuzi;KBPL11;1701;Xymalos;Monospora;Monimiaceae;0.5422;23.13993046;23.20646802;80.2;82.7;0.537157837;3.357236479;1;HostofSericostachysscandens
Kahuzi;KBPL11;1702;Xymalos;Monospora;Monimiaceae;0.5422;11.40428687;10.84492777;16.9;17;0.02269806;0.141862875;0;dead
Kahuzi;KBPL11;1703;Dombeya;Goetzenii;Malvaceae;0.5;15.35064481;15.28526808;28.2;29.78;0.069653073;0.435331708;1;
Kahuzi;KBPL11;1704;Dombeya;Goetzenii;Malvaceae;0.5;11.78681352;11.3977803;17.8;18.3;0.026302261;0.164389129;1;
Kahuzi;KBPL11;1705;Dombeya;Goetzenii;Malvaceae;0.5;10.35501571;10.03869788;14.6;15.22;0.018193665;0.113710408;1;
Kahuzi;KBPL11;1706;Dombeya;Goetzenii;Malvaceae;0.5;9.240705622;9.184168432;12.4;13.47;0.014250368;0.089064802;1;
Kahuzi;KBPL11;1707;Dombeya;Goetzenii;Malvaceae;0.5;11.5761222;12.23344767;17.3;20.4;0.032685206;0.20428254;1;
Kahuzi;KBPL11;1708;Dombeya;Goetzenii;Malvaceae;0.5;9.761885204;9.996311908;13.4;15.13;0.017979133;0.112369583;1;
Kahuzi;KBPL11;1709;Dombeya;Goetzenii;Malvaceae;0.5;15.03423223;15.72321228;27.1;31.4;0.077437298;0.483983115;1;
Kahuzi;KBPL11;1710;Dombeya;Goetzenii;Malvaceae;0.5;13.39593246;13.21228699;22;23.09;0.041873452;0.261709074;1;
Kahuzi;KBPL11;1711;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.97604767;14.31420882;23.7;26.46;0.054988336;0.343677099;1;
Kahuzi;KBPL11;1712;Dombeya;Goetzenii;Malvaceae;0.5;9.556477238;9.330345667;13;13.76;0.014870575;0.092941094;1;
Kahuzi;KBPL11;1713;Dombeya;Goetzenii;Malvaceae;0.5;10.25847764;10.55291807;14.4;16.34;0.020969834;0.131061465;1;
Kahuzi;KBPL11;1714;Dombeya;Goetzenii;Malvaceae;0.5;17.55908719;18.06617809;37.2;41.69;0.136506926;0.853168288;1;
Kahuzi;KBPL11;1715;Dombeya;Goetzenii;Malvaceae;0.5;9.133336642;9.199377883;12.2;13.5;0.014313915;0.089461969;1;
Kahuzi;KBPL11;1716;Dombeya;Goetzenii;Malvaceae;0.5;10.54542598;11.91907422;15;19.59;0.030141147;0.188382166;1;
Kahuzi;KBPL11;1717;Dombeya;Goetzenii;Malvaceae;0.5;8.804638542;8.569295873;11.6;12.29;0.011863004;0.074143773;1;
Kahuzi;KBPL11;1718;Dombeya;Goetzenii;Malvaceae;0.5;8.915322058;10.48092437;11.8;16.18;0.020561175;0.128507344;1;
Kahuzi;KBPL11;1719;Dombeya;Goetzenii;Malvaceae;0.5;9.187155726;9.719199742;12.3;14.55;0.016627114;0.103919465;1;
Kahuzi;KBPL11;1720;Dombeya;Goetzenii;Malvaceae;0.5;9.504495761;9.153688322;12.9;13.41;0.014123699;0.088273119;1;
Kahuzi;KBPL11;1721;Dombeya;Goetzenii;Malvaceae;0.5;10.35501571;9.920555614;14.6;14.97;0.017600885;0.110005529;1;
Kahuzi;KBPL11;1722;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.4906388;15.83322816;28.7;31.82;0.079522724;0.497017024;1;
Kahuzi;KBPL11;1723;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;12.11480516;12.57172399;18.6;21.3;0.035632813;0.222705079;1;
Kahuzi;KBPL11;1724;Maesa;Lanceolata;Maesaceae;0.676;11.74503314;12.07940731;17.7;20;0.031416;0.19635;1;
Kahuzi;KBPL11;1725;Maesa;Lanceolata;Maesaceae;0.676;12.43210347;12.61966105;19.4;21.43;0.036069094;0.22543184;1;
Kahuzi;KBPL11;1726;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;9.504495761;10.08560329;12.9;15.32;0.018433526;0.115209541;1;
Kahuzi;KBPL11;1727;Dombeya;Goetzenii;Malvaceae;0.5;16.05407028;15.94698455;30.8;32.26;0.081737175;0.510857343;1;
Kahuzi;KBPL11;1728;Dombeya;Goetzenii;Malvaceae;0.5;14.73605963;14.93468718;26.1;28.54;0.063973312;0.399833199;1;
Kahuzi;KBPL11;1729;Dombeya;Goetzenii;Malvaceae;0.5;13.2896428;13.38740693;21.7;23.6;0.043743638;0.27339774;1;
Kahuzi;KBPL11;1730;Dombeya;Goetzenii;Malvaceae;0.5;10.1610323;12.60861897;14.2;21.4;0.035968178;0.224801115;1;
Kahuzi;KBPL11;1731;Dombeya;Goetzenii;Malvaceae;0.5;11.49057528;12.30960326;17.1;20.6;0.033329234;0.208307715;1;
Kahuzi;KBPL12;1732;Dombeya;Goetzenii;Malvaceae;0.5;13.39593246;13.49569365;22;23.92;0.044937949;0.280862182;1;
Kahuzi;KBPL11;1733;Dombeya;Goetzenii;Malvaceae;0.5;10.20986927;9.934799457;14.3;15;0.0176715;0.110446875;1;
Kahuzi;KBPL11;1734;Dombeya;Goetzenii;Malvaceae;0.5;16.38423528;16.54654635;32.1;34.68;0.094460246;0.590376541;1;
Kahuzi;KBPL11;1735;Dombeya;Goetzenii;Malvaceae;0.5;13.9096878;14.01631272;23.5;25.51;0.051110698;0.319441864;1;
Kahuzi;KBPL11;1736;Dombeya;Goetzenii;Malvaceae;0.5;9.133336642;9.533835566;12.2;14.17;0.01576996;0.098562251;1;
Kahuzi;KBPL11;1737;Dombeya;Goetzenii;Malvaceae;0.5;8.056394382;8.260138447;10.3;11.72;0.010788129;0.067425805;1;
Kahuzi;KBPL11;1738;Dombeya;Goetzenii;Malvaceae;0.5;7.876242664;10.57979301;10;16.4;0.021124118;0.13202574;1;
Kahuzi;KBPL11;1739;Dombeya;Goetzenii;Malvaceae;0.5;8.915322058;10.07623816;11.8;15.3;0.018385429;0.114908929;1;
Kahuzi;KBPL11;1740;Dombeya;Goetzenii;Malvaceae;0.5;18.05372299;18.38351573;39.6;43.34;0.147526049;0.922037805;1;
Kahuzi;KBPL11;1741;Dombeya;Goetzenii;Malvaceae;0.5;8.056394382;8.839095162;10.3;12.8;0.012867994;0.08042496;1;
Kahuzi;KBPL11;1742;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;23.76023824;23.76604417;89;90.45;0.642551644;4.015947777;1;
Kahuzi;KBPL11;1743;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.40428687;11.91907422;16.9;19.59;0.030141147;0.188382166;1;
Kahuzi;KBPL11;1744;Maesa;Lanceolata;Maesaceae;0.676;10.77857932;10.59320553;15.5;16.43;0.021201472;0.132509203;1;
Kahuzi;KBPL11;1745;Maesa;Lanceolata;Maesaceae;0.676;10.63932536;12.28681646;15.2;20.54;0.033135366;0.207096039;1;
Kahuzi;KBPL11;1746;Maesa;Lanceolata;Maesaceae;0.676;13.77548969;13.913801;23.1;25.19;0.049836465;0.311477908;1;
Kahuzi;KBPL11;1747;Maesa;Lanceolata;Maesaceae;0.676;11.95218261;12.9418031;18.2;22.32;0.039127246;0.244545286;1;
Kahuzi;KBPL11;1748;Dombeya;Goetzenii;Malvaceae;0.5;8.174885438;10.66445948;10.5;16.59;0.021616415;0.135102594;1;
Kahuzi;KBPL11;1749;Dombeya;Goetzenii;Malvaceae;0.5;14.61385586;14.92314586;25.7;28.5;0.063794115;0.398713219;1;
Kahuzi;KBPL11;1750;Dombeya;Goetzenii;Malvaceae;0.5;10.82457835;10.52147956;15.6;16.27;0.020790551;0.129940945;1;
Kahuzi;KBPL11;1751;Dombeya;Goetzenii;Malvaceae;0.5;14.85656825;15.29081066;26.5;29.8;0.069746662;0.435916635;1;
Kahuzi;KBPL11;1752;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;14.67517196;14.89712362;25.9;28.41;0.063391841;0.396199006;1;
Kahuzi;KBPL11;1753;Dombeya;Goetzenii;Malvaceae;0.5;12.11480516;12.56062899;18.6;21.27;0.035532509;0.222078182;1;
Kahuzi;KBPL11;1754;Dombeya;Goetzenii;Malvaceae;0.5;11.91110078;12.31339609;18.1;20.61;0.033361601;0.208510005;1;
Kahuzi;KBPL11;1755;Dombeya;Goetzenii;Malvaceae;0.5;10.73237187;10.44474785;15.4;16.1;0.020358353;0.127239709;1;
Kahuzi;KBPL11;1756;Maesa;Lanceolata;Maesaceae;0.676;13.50101404;14.02586629;22.3;25.54;0.051230982;0.320193639;1;
Kahuzi;KBPL11;1757;Maesa;Lanceolata;Maesaceae;0.676;11.36086127;11.45563081;16.8;18.44;0.026706239;0.166913993;1;
Kahuzi;KBPL11;1758;Dombeya;Goetzenii;Malvaceae;0.5;9.863107005;9.533835566;13.6;14.17;0.01576996;0.098562251;1;
Kahuzi;KBPL11;1759;Dombeya;Goetzenii;Malvaceae;0.5;11.82841744;12.59756472;17.9;21.37;0.035867404;0.224171273;1;
Kahuzi;KBPL11;1760;Polyscias;Fulva;Araliaceae;0.237;15.26551545;15.94698455;27.9;32.26;0.081737175;0.510857343;1;
Kahuzi;KBPL11;1761;Maesa;Lanceolata;Maesaceae;0.676;9.347006901;9.887248637;12.6;14.9;0.017436665;0.108979159;1;
Kahuzi;KBPL11;1762;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;19.01843817;18.76985971;44.8;45.45;0.162240274;1.014001715;1;
Kahuzi;KBPL11;1763;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;11.86984612;11.86771089;18;19.46;0.029742438;0.185890239;1;
Kahuzi;KBPL11;1764;Maesa;Lanceolata;Maesaceae;0.676;9.293988599;9.660994724;12.5;14.43;0.016353984;0.102212398;1;
Kahuzi;KBPL11;1765;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.2294426;11.5866738;16.5;18.76;0.027641179;0.172757369;1;
Kahuzi;KBPL11;1766;Maesa;Lanceolata;Maesaceae;0.676;10.45066057;11.2180831;14.8;17.87;0.02508072;0.156754501;1;
Kahuzi;KBPL11;1767;Maesa;Lanceolata;Maesaceae;0.676;9.187155726;9.548581593;12.3;14.2;0.015836806;0.098980035;1;
Kahuzi;KBPL11;1768;Maesa;Lanceolata;Maesaceae;0.676;12.70140697;13.71854921;20.1;24.59;0.047490633;0.296816454;1;
Kahuzi;KBPL11;1769;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.692811477;8.823398197;11.4;12.77;0.012807746;0.08004841;1;
Kahuzi;KBPL11;1770;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;18.69981762;19.05773032;43;47.1;0.174233921;1.088962009;1;
Kahuzi;KBPL11;1771;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;9.240705622;11.87958668;12.4;19.49;0.029834212;0.186463827;1;
Kahuzi;KBPL11;1772;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;9.863107005;11.96233648;13.6;19.7;0.030480589;0.190503679;1;
Kahuzi;KBPL11;1773;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;20.70213516;20.53301543;56;56.8;0.25338889;1.58368056;1;
Kahuzi;KBPL11;1774;Maesa;Lanceolata;Maesaceae;0.676;9.608204849;10.03869788;13.1;15.22;0.018193665;0.113710408;1;
Kahuzi;KBPL11;1775;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.174885438;7.970800523;10.5;11.2;0.009852058;0.06157536;1;
Kahuzi;KBPL11;1776;Dombeya;Goetzenii;Malvaceae;0.5;10.40294892;10.53945558;14.7;16.31;0.020892904;0.130580653;1;
Kahuzi;KBPL11;1777;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;12.31433337;11.74018001;19.1;19.14;0.028772312;0.179826951;1;
Kahuzi;KBPL11;1778;Maesa;Lanceolata;Maesaceae;0.676;9.710906784;10.38114826;13.3;15.96;0.020005834;0.125036465;1;
Kahuzi;KBPL11;1779;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;16.38423528;16.41645817;32.1;34.14;0.09154148;0.572134251;1;
Kahuzi;KBPL11;1780;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;16.00205078;16.20496065;30.6;33.28;0.086987637;0.54367273;1;
Kahuzi;KBPL11;1781;Maesa;Lanceolata;Maesaceae;0.676;9.024881695;8.670547491;12;12.48;0.012232636;0.076453978;1;
Kahuzi;KBPL11;1782;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;15.32236375;16.45521774;28.1;34.3;0.092401525;0.577509529;1;
Kahuzi;KBPL11;1783;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;13.74162791;14.50964454;23;27.1;0.057680561;0.360503509;1;
Kahuzi;KBPL11;1784;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.115798965;9.449907293;10.4;14;0.01539384;0.0962115;1;
Kahuzi;KBPL11;1785;Maesa;Lanceolata;Maesaceae;0.676;14.00904531;14.77761864;23.8;28;0.06157536;0.384846;1;
Kahuzi;KBPL11;1786;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;18.38433979;18.39103866;41.3;43.38;0.147798488;0.923740552;1;
Kahuzi;KBPL11;1787;Dombeya;Goetzenii;Malvaceae;0.5;14.79652352;14.81275956;26.3;28.12;0.06210428;0.388151749;1;
Kahuzi;KBPL11;1788;Dombeya;Goetzenii;Malvaceae;0.5;13.00012498;12.59756472;20.9;21.37;0.035867404;0.224171273;0;dead
Kahuzi;KBPL11;1789;Maesa;Lanceolata;Maesaceae;0.676;10.1610323;10.76607012;14.2;16.82;0.02221994;0.138874624;1;
Kahuzi;KBPL11;1790;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;15.40692321;15.72321228;28.4;31.4;0.077437298;0.483983115;1;
Kahuzi;KBPL11;1791;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.970241151;9.568212873;11.9;14.24;0.015926153;0.099538454;1;
Kahuzi;KBPL11;1792;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.174885438;8.155241816;10.5;11.53;0.010441178;0.065257364;1;
Kahuzi;KBPL11;1793;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;16.67726926;16.42373948;33.3;34.17;0.091702432;0.573140201;1;
Kahuzi;KBPL11;1794;Syzygium;Guineense;Myrtaceae;0.6097;8.970241151;9.719199742;11.9;14.55;0.016627114;0.103919465;1;
Kahuzi;KBPL11;1795;Xymalos;Monospora;Monimiaceae;0.5422;9.96336189;9.796337094;13.8;14.71;0.016994807;0.106217545;1;
Kahuzi;KBPL11;1796;Xymalos;Monospora;Monimiaceae;0.5422;7.876242664;7.851912531;10;10.99;0.009486069;0.059287932;1;
Kahuzi;KBPL11;1797;Syzygium;Guineense;Myrtaceae;0.6097;22.16966082;22.40975653;69;73.4;0.423138962;2.644618515;1;
Kahuzi;KBPL11;1798;Xymalos;Monospora;Monimiaceae;0.5422;12.54844864;12.80553346;19.7;21.94;0.037806297;0.236289357;1;
Kahuzi;KBPL11;1799;Xymalos;Monospora;Monimiaceae;0.5422;14.10731749;14.70100964;24.1;27.74;0.060437127;0.377732043;1;
Kahuzi;KBPL11;1800;Xymalos;Monospora;Monimiaceae;0.5422;10.5924831;10.4944596;15.1;16.21;0.020637492;0.128984328;1;
Kahuzi;KBPL11;1801;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;11.61862087;11.5213574;17.4;18.6;0.027171698;0.169823115;1;
Kahuzi;KBPL11;1802;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;12.31433337;12.46021926;19.1;21;0.03463614;0.216475875;1;
Kahuzi;KBPL11;1803;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;9.913354339;9.499352697;13.7;14.1;0.015614537;0.097590859;1;
Kahuzi;KBPL11;1804;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.056394382;8.193997089;10.3;11.6;0.010568342;0.06605214;1;
Kahuzi;KBPL12;1805;Oxyanthus;Speciosus;Rubiaceae;0.525;12.47104212;12.0405319;19.5;19.9;0.031102625;0.194391409;1;
Kahuzi;KBPL12;1806;Oxyanthus;Speciosus;Rubiaceae;0.525;8.292115516;7.970800523;10.7;11.2;0.009852058;0.06157536;1;
Kahuzi;KBPL12;1807;Dombeya;Goetzenii;Malvaceae;0.5;15.57352345;15.98286309;29;32.4;0.08244815;0.51530094;1;
Kahuzi;KBPL12;1808;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.9096878;13.81016614;23.5;24.87;0.048578317;0.303614483;1;
Kahuzi;KBPL12;1809;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;9.133336642;10.05279046;12.2;15.25;0.018265459;0.114159117;1;
Kahuzi;KBPL12;1810;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.74503314;12.00150859;17.7;19.8;0.030790822;0.192442635;1;
Kahuzi;KBPL12;1811;Dombeya;Goetzenii;Malvaceae;0.5;12.62523424;12.35879977;19.9;20.73;0.033751222;0.210945137;1;
Kahuzi;KBPL12;1812;Xymalos;Monospora;Monimiaceae;0.4837;10.11196492;10.05279046;14.1;15.25;0.018265459;0.114159117;1;
Kahuzi;KBPL12;1813;Canthium;Sp;Rubiaceae;0.8387;9.556477238;9.072006631;13;13.25;0.013788679;0.086179242;1;
Kahuzi;KBPL12;1814;Xymalos;Monospora;Monimiaceae;0.4837;8.860122003;9.449907293;11.7;14;0.01539384;0.0962115;1;
Kahuzi;KBPL12;1815;Rhitigynia;Sp;Rubiaceae;0.4837;9.863107005;9.844277967;13.6;14.81;0.017226657;0.107666608;1;
Kahuzi;KBPL12;1816;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;8.056394382;7.743311997;10.3;10.8;0.009160906;0.05725566;1;
Kahuzi;KBPL12;1817;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;20.54316795;20.86540217;54.8;59.33;0.276464641;1.727904004;1;
Kahuzi;KBPL12;1818;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;21.05598394;21.19610294;58.8;62;0.30190776;1.8869235;1;
Kahuzi;KBPL12;1819;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;10.73237187;11.27273353;15.4;18;0.02544696;0.1590435;1;
Kahuzi;KBPL12;1820;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;7.876242664;7.743311997;10;10.8;0.009160906;0.05725566;1;
Kahuzi;KBPL12;1821;Cassipourea;Ruwensorensis;Rhizophoraceae;0.6504;10.63932536;11.14618884;15.2;17.7;0.024605797;0.153786229;1;
Kahuzi;KBPL12;1822;Agauria;Salicifolia;Ericaceae;0.4837;23.16293986;23.12702006;80.5;81.69;0.524117534;3.275734588;1;
Kahuzi;KBPL12;1823;Unknown;Unknown;Rubiaceae;0.4837;11.44752442;11.31040354;17;18.09;0.025702066;0.160637911;1;
Kahuzi;KBPL12;1824;Unknown;Unknown;Rubiaceae;0.4837;11.78681352;11.68388819;17.8;19;0.02835294;0.177205875;1;
Kahuzi;KBPL12;1825;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;9.863107005;9.504285304;13.6;14.11;0.015636694;0.097729335;1;
Kahuzi;KBPL12;1826;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;14.67517196;14.77468407;25.9;27.99;0.061531385;0.384571159;1;
Kahuzi;KBPL12;1827;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;12.1951097;12.34746791;18.8;20.7;0.033653605;0.210335029;1;
Kahuzi;KBPL12;1828;Xymalos;Monospora;Monimiaceae;0.4837;9.133336642;9.184168432;12.2;13.47;0.014250368;0.089064802;1;
Kahuzi;KBPL12;1829;Dombeya;Goetzenii;Malvaceae;0.5;16.77255595;16.81686468;33.7;35.83;0.10082878;0.630179876;1;
Kahuzi;KBPL12;1830;Dombeya;Goetzenii;Malvaceae;0.5;18.87871916;18.75737732;44;45.38;0.161740909;1.010880682;1;
Kahuzi;KBPL12;1831;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.49057528;11.10792901;17.1;17.61;0.024356204;0.152226277;1;
Kahuzi;KBPL12;1832;Canthium;Sp;Rubiaceae;0.8387;7.876242664;7.777714071;10;10.86;0.009262976;0.057893601;1;
Kahuzi;KBPL12;1833;Xymalos;Monospora;Monimiaceae;0.4837;8.350264765;9.641525498;10.8;14.39;0.016263443;0.101646517;1;
Kahuzi;KBPL12;1834;Dombeya;Goetzenii;Malvaceae;0.5;18.51601798;18.88120137;42;46.08;0.166769197;1.042307482;1;
Kahuzi;KBPL12;1835;Dombeya;Goetzenii;Malvaceae;0.5;9.659680677;9.815538248;13.2;14.75;0.017087359;0.106795992;1;
Kahuzi;KBPL12;1836;Dombeya;Goetzenii;Malvaceae;0.5;7.936619198;8.138593215;10.1;11.5;0.010386915;0.064918219;1;
Kahuzi;KBPL12;1837;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;8.056394382;8.026996938;10.3;11.3;0.010028773;0.062679829;1;
Kahuzi;KBPL12;1838;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;16.60503056;16.3823936;33;34;0.09079224;0.5674515;1;
Kahuzi;KBPL12;1839;Dombeya;Goetzenii;Malvaceae;0.5;14.10731749;14.25538552;24.1;26.27;0.054201467;0.33875917;1;
Kahuzi;KBPL12;1840;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.50101404;13.50578356;22.3;23.95;0.04505074;0.281567127;1;
Kahuzi;KBPL12;1841;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.18212263;12.65638028;21.4;21.53;0.036406502;0.227540639;1;
Kahuzi;KBPL12;1842;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.15066004;14.8884328;27.5;28.38;0.063258032;0.395362702;1;
Kahuzi;KBPL12;1843;Dombeya;Goetzenii;Malvaceae;0.5;9.024881695;9.153688322;12;13.41;0.014123699;0.088273119;1;
Kahuzi;KBPL12;1844;Dombeya;Goetzenii;Malvaceae;0.5;8.970241151;9.280152454;11.9;13.66;0.014655218;0.091595115;1;
Kahuzi;KBPL12;1845;Dombeya;Goetzenii;Malvaceae;0.5;11.36086127;11.08234571;16.8;17.55;0.024190516;0.151190727;1;
Kahuzi;KBPL12;1846;Dombeya;Goetzenii;Malvaceae;0.5;8.465645526;7.959529118;11;11.18;0.009816903;0.061355644;1;
Kahuzi;KBPL12;1847;Dombeya;Goetzenii;Malvaceae;0.5;14.13983694;14.13975753;24.2;25.9;0.052685417;0.329283859;1;
Kahuzi;KBPL12;1848;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;18.28871734;19.28285899;40.8;48.44;0.184288895;1.151805593;1;
Kahuzi;KBPL12;1849;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.94292873;14.17114984;23.6;26;0.05309304;0.3318315;1;
Kahuzi;KBPL12;1850;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;9.133336642;8.891264017;12.2;12.9;0.013069841;0.081686509;1;
Kahuzi;KBPL12;1851;Dombeya;Goetzenii;Malvaceae;0.5;14.20452301;14.80398711;24.4;28.09;0.061971838;0.387323986;1;
Kahuzi;KBPL12;1852;Dombeya;Goetzenii;Malvaceae;0.5;13.46611972;13.29852398;22.2;23.34;0.042785105;0.267406905;1;
Kahuzi;KBPL12;1853;Dombeya;Goetzenii;Malvaceae;0.5;11.66093807;11.84391827;17.5;19.4;0.029559314;0.184745715;1;
Kahuzi;KBPL12;1854;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;12.11480516;12.79469521;18.6;21.91;0.037702978;0.235643611;1;
Kahuzi;KBPL12;1855;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;14.04192236;14.66246172;23.9;27.61;0.059871992;0.374199952;1;
Kahuzi;KBPL12;1856;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;8.350264765;8.943196723;10.8;13;0.01327326;0.082957875;1;
Kahuzi;KBPL12;1857;Dombeya;Goetzenii;Malvaceae;0.5;15.57352345;16.23479656;29;33.4;0.087616082;0.547600515;1;
Kahuzi;KBPL12;1858;Dombeya;Goetzenii;Malvaceae;0.5;16.43383801;16.13492716;32.3;33;0.08553006;0.534562875;1;Inclinedtree
Kahuzi;KBPL12;1859;Canthium;Sp;Rubiaceae;0.8387;9.293988599;8.891264017;12.5;12.9;0.013069841;0.081686509;0;dead
Kahuzi;KBPL12;1860;Canthium;Sp;Rubiaceae;0.8387;11.61862087;11.68388819;17.4;19;0.02835294;0.177205875;1;
Kahuzi;KBPL12;1861;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;19.3222374;19.14936342;46.6;47.64;0.178251996;1.114074977;1;
Kahuzi;KBPL12;1862;Dombeya;Goetzenii;Malvaceae;0.5;16.74884378;16.74954282;33.6;35.54;0.099203214;0.620020089;1;
Kahuzi;KBPL12;1863;Maesa;Lanceolata;Maesaceae;0.676;14.70566905;15.07771427;26;29.04;0.066234478;0.41396549;1;
Kahuzi;KBPL12;1864;Dombeya;Goetzenii;Malvaceae;0.5;8.692811477;8.55322757;11.4;12.26;0.011805159;0.073782243;1;
Kahuzi;KBPL12;1865;Dombeya;Goetzenii;Malvaceae;0.5;11.61862087;11.62323554;17.4;18.85;0.027907029;0.174418932;1;
Kahuzi;KBPL12;1866;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;19.91912366;20.14174349;50.4;54;0.22902264;1.4313915;1;
Kahuzi;KBPL12;1867;Canthium;Sp;Rubiaceae;0.8387;13.10974754;12.71485205;21.2;21.69;0.036949622;0.230935138;1;
Kahuzi;KBPL12;1868;Polyscias;Fulva;Araliaceae;0.237;13.10974754;14.34501937;21.2;26.56;0.055404755;0.346279718;1;
Kahuzi;KBPL12;1869;Xymalos;Monospora;Monimiaceae;0.4837;9.710906784;11.09514505;13.3;17.58;0.02427329;0.15170806;1;
Kahuzi;KBPL12;1870;Macaranga;Spinosa;Euphorbiaceae;0.3818;9.024881695;8.537136982;12;12.23;0.011747456;0.073421597;1;
Kahuzi;KBPL12;1871;Rhitigynia;Sp;Rubiaceae;0.4837;12.85194529;12.40775844;20.5;20.86;0.034175864;0.213599151;1;
Kahuzi;KBPL12;1872;Xymalos;Monospora;Monimiaceae;0.4837;11.61862087;11.1206976;17.4;17.64;0.02443926;0.152745377;1;
Kahuzi;KBPL12;1873;Xymalos;Monospora;Monimiaceae;0.4837;9.187155726;8.994895008;12.3;13.1;0.013478249;0.084239059;1;
Kahuzi;KBPL12;1874;Xymalos;Monospora;Monimiaceae;0.4837;8.465645526;10.16953303;11;15.5;0.018869235;0.117932719;1;
Kahuzi;KBPL7;1875;Dombeya;Goetzenii;Malvaceae;0.5;9.659680677;9.796337094;13.2;14.71;0.016994807;0.106217545;1;
Kahuzi;KBPL6;1876;Dombeya;Goetzenii;Malvaceae;0.5;14.64456776;14.70100964;25.8;27.74;0.060437127;0.377732043;1;
Kahuzi;KBPL6;1877;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;10.40294892;10.63779424;14.7;16.53;0.02146034;0.134127127;1;
